#window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,lower
88038598	88138598	88088598	GALNT4	Karitiana	9	0,777777778
174533751	174633751	174583751	GALNT7_17	Karitiana	5	0,8
174563751	174663751	174613751	GALNT7_17	Karitiana	10	0,6
130945942	131045942	130995942	GALNT9	Karitiana	5	0,6
74409815	74509815	74459815	GCNT4	Karitiana	10	0,6
74439815	74539815	74489815	GCNT4	Karitiana	9	0,666666667
134441015	134541015	134491015	SIAT4A	Karitiana	26	0,653846154
68831490	68931490	68881490	SIAT4B	Karitiana	3	0,666666667
44325707	44425707	44375707	SIAT6	Karitiana	9	0,666666667
44355707	44455707	44405707	SIAT6	Karitiana	3	0,666666667
71884592	71984592	71934592	SIAT7A_B	Karitiana	8	0,625
75927338	76027338	75977338	SIAT7C_E	Karitiana	15	0,6
75957338	76057338	76007338	SIAT7C_E	Karitiana	18	0,611111111
76047338	76147338	76097338	SIAT7C_E	Karitiana	10	0,6
76077338	76177338	76127338	SIAT7C_E	Karitiana	12	0,666666667
129681436	129781436	129731436	SIAT7D_F	Karitiana	11	0,727272727
129711436	129811436	129761436	SIAT7D_F	Karitiana	12	0,666666667
100310916	100410916	100360916	SIAT8D	Karitiana	9	0,888888889
100340916	100440916	100390916	SIAT8D	Karitiana	9	1
100370916	100470916	100420916	SIAT8D	Karitiana	8	1
100400916	100500916	100450916	SIAT8D	Karitiana	6	1
100430916	100530916	100480916	SIAT8D	Karitiana	4	1
100460916	100560916	100510916	SIAT8D	Karitiana	4	1
100490916	100590916	100540916	SIAT8D	Karitiana	5	0,8
100520916	100620916	100570916	SIAT8D	Karitiana	11	0,818181818
42864475	42964475	42914475	SIAT8E	Karitiana	11	0,636363636
42894475	42994475	42944475	SIAT8E	Karitiana	9	0,666666667
17784449	17884449	17834449	SIAT8F	Karitiana	9	0,666666667
86152499	86252499	86202499	SIAT9	Karitiana	15	0,666666667
168402253	168502253	168452253	B3GALT1	Makrani	20	0,6
168432253	168532253	168482253	B3GALT1	Makrani	19	0,631578947
168462253	168562253	168512253	B3GALT1	Makrani	20	0,6
191172115	191272115	191222115	B3GALT2	Makrani	7	0,857142857
191202115	191302115	191252115	B3GALT2	Makrani	5	0,6
191322115	191422115	191372115	B3GALT2	Makrani	5	0,6
191352115	191452115	191402115	B3GALT2	Makrani	8	0,625
191382115	191482115	191432115	B3GALT2	Makrani	10	0,6
191412115	191512115	191462115	B3GALT2	Makrani	7	0,714285714
191442115	191542115	191492115	B3GALT2	Makrani	6	0,833333333
191472115	191572115	191522115	B3GALT2	Makrani	8	0,625
39488604	39588604	39538604	B3GALT5	Makrani	10	0,6
65531040	65631040	65581040	B3GNT1	Makrani	14	0,642857143
65711040	65811040	65761040	B3GNT1	Makrani	6	0,666666667
65981040	66081040	66031040	B3GNT1	Makrani	15	0,6
62000589	62100589	62050589	B3GNT2	Makrani	8	0,625
62030589	62130589	62080589	B3GNT2	Makrani	9	0,777777778
62060589	62160589	62110589	B3GNT2	Makrani	7	0,857142857
62090589	62190589	62140589	B3GNT2	Makrani	5	0,8
33217013	33317013	33267013	B4GALT1	Makrani	14	0,785714286
33247013	33347013	33297013	B4GALT1	Makrani	11	0,818181818
33277013	33377013	33327013	B4GALT1	Makrani	10	0,7
159581585	159681585	159631585	B4GALT3	Makrani	10	0,6
120133382	120233382	120183382	B4GALT4	Makrani	13	0,615384615
119487737	119587737	119537737	C1GALT1C1	Makrani	6	0,666666667
119847737	119947737	119897737	C1GALT1C1	Makrani	3	0,666666667
74925452	75025452	74975452	FUT11	Makrani	4	0,75
30042171	30142171	30092171	FUT12	Makrani	15	0,6
30072171	30172171	30122171	FUT12	Makrani	10	0,8
30102171	30202171	30152171	FUT12	Makrani	12	0,666666667
30132171	30232171	30182171	FUT12	Makrani	10	0,7
30162171	30262171	30212171	FUT12	Makrani	10	0,7
30192171	30292171	30242171	FUT12	Makrani	11	0,818181818
30222171	30322171	30272171	FUT12	Makrani	8	0,625
30252171	30352171	30302171	FUT12	Makrani	8	0,625
30372171	30472171	30422171	FUT12	Makrani	4	0,75
30402171	30502171	30452171	FUT12	Makrani	4	0,75
30522171	30622171	30572171	FUT12	Makrani	17	0,705882353
30552171	30652171	30602171	FUT12	Makrani	13	0,692307692
30582171	30682171	30632171	FUT12	Makrani	16	0,6875
30612171	30712171	30662171	FUT12	Makrani	15	0,666666667
53641528	53741528	53691528	FUT1_2	Makrani	6	0,833333333
93543691	93643691	93593691	FUT4	Makrani	19	0,631578947
5982265	6082265	6032265	FUT5_6	Makrani	17	0,647058824
64968701	65068701	65018701	FUT8	Makrani	10	0,7
64998701	65098701	65048701	FUT8	Makrani	11	0,727272727
65028701	65128701	65078701	FUT8	Makrani	11	0,636363636
96713842	96813842	96763842	FUT9	Makrani	18	0,722222222
96743842	96843842	96793842	FUT9	Makrani	18	0,666666667
96803842	96903842	96853842	FUT9	Makrani	23	0,608695652
96833842	96933842	96883842	FUT9	Makrani	17	0,705882353
96863842	96963842	96913842	FUT9	Makrani	16	0,75
96893842	96993842	96943842	FUT9	Makrani	20	0,7
97073842	97173842	97123842	FUT9	Makrani	5	0,6
31750883	31850883	31800883	GALNT1	Makrani	5	0,6
31780883	31880883	31830883	GALNT1	Makrani	8	0,625
154055529	154155529	154105529	GALNT10	Makrani	12	0,666666667
151394698	151494698	151444698	GALNT11_15	Makrani	6	0,666666667
100242055	100342055	100292055	GALNT12	Makrani	35	0,6
155149031	155249031	155199031	GALNT13	Makrani	20	0,6
155179031	155279031	155229031	GALNT13	Makrani	20	0,6
155209031	155309031	155259031	GALNT13	Makrani	22	0,636363636
30596900	30696900	30646900	GALNT14	Makrani	14	0,714285714
228160183	228260183	228210183	GALNT2	Makrani	19	0,631578947
228190183	228290183	228240183	GALNT2	Makrani	19	0,631578947
228370183	228470183	228420183	GALNT2	Makrani	24	0,75
228400183	228500183	228450183	GALNT2	Makrani	43	0,674418605
88038598	88138598	88088598	GALNT4	Makrani	14	0,714285714
88068598	88168598	88118598	GALNT4	Makrani	13	0,615384615
88608598	88708598	88658598	GALNT4	Makrani	9	0,666666667
88638598	88738598	88688598	GALNT4	Makrani	11	0,727272727
157432879	157532879	157482879	GALNT5	Makrani	15	0,666666667
158152879	158252879	158202879	GALNT5	Makrani	17	0,705882353
158182879	158282879	158232879	GALNT5	Makrani	17	0,705882353
173423751	173523751	173473751	GALNT7_17	Makrani	14	0,642857143
173453751	173553751	173503751	GALNT7_17	Makrani	13	0,615384615
173783751	173883751	173833751	GALNT7_17	Makrani	16	0,625
130975942	131075942	131025942	GALNT9	Makrani	6	0,666666667
131005942	131105942	131055942	GALNT9	Makrani	3	0,666666667
74109815	74209815	74159815	GCNT4	Makrani	11	0,636363636
74139815	74239815	74189815	GCNT4	Makrani	11	0,636363636
74409815	74509815	74459815	GCNT4	Makrani	11	0,636363636
74439815	74539815	74489815	GCNT4	Makrani	10	0,7
70376969	70476969	70426969	OGT	Makrani	1	1
70406969	70506969	70456969	OGT	Makrani	2	1
70436969	70536969	70486969	OGT	Makrani	3	1
70466969	70566969	70516969	OGT	Makrani	2	1
70496969	70596969	70546969	OGT	Makrani	1	1
70526969	70626969	70576969	OGT	Makrani	1	1
70556969	70656969	70606969	OGT	Makrani	1	1
70586969	70686969	70636969	OGT	Makrani	3	0,666666667
70766969	70866969	70816969	OGT	Makrani	3	0,666666667
187945465	188045465	187995465	SIAT1	Makrani	25	0,6
68831490	68931490	68881490	SIAT4B	Makrani	5	0,6
68861490	68961490	68911490	SIAT4B	Makrani	5	0,6
68891490	68991490	68941490	SIAT4B	Makrani	6	0,833333333
68921490	69021490	68971490	SIAT4B	Makrani	6	0,666666667
68951490	69051490	69001490	SIAT4B	Makrani	6	0,666666667
44115707	44215707	44165707	SIAT6	Makrani	13	0,692307692
44145707	44245707	44195707	SIAT6	Makrani	16	0,625
76377338	76477338	76427338	SIAT7C_E	Makrani	40	0,6
77037338	77137338	77087338	SIAT7C_E	Makrani	16	0,625
22427968	22527968	22477968	SIAT8A	Makrani	9	0,666666667
22457968	22557968	22507968	SIAT8A	Makrani	11	0,636363636
22487968	22587968	22537968	SIAT8A	Makrani	10	0,6
100010916	100110916	100060916	SIAT8D	Makrani	15	0,6
100130916	100230916	100180916	SIAT8D	Makrani	14	0,642857143
100160916	100260916	100210916	SIAT8D	Makrani	14	0,642857143
17784449	17884449	17834449	SIAT8F	Makrani	12	0,666666667
168042253	168142253	168092253	B3GALT1	Mandenka	15	0,6
191202115	191302115	191252115	B3GALT2	Mandenka	5	0,6
65681040	65781040	65731040	B3GNT1	Mandenka	8	0,625
66041040	66141040	66091040	B3GNT1	Mandenka	10	0,6
66101040	66201040	66151040	B3GNT1	Mandenka	3	0,666666667
62000589	62100589	62050589	B3GNT2	Mandenka	8	0,625
62030589	62130589	62080589	B3GNT2	Mandenka	9	0,666666667
62090589	62190589	62140589	B3GNT2	Mandenka	5	0,6
17517176	17617176	17567176	B3GNT3	Mandenka	15	0,6
121281370	121381370	121331370	B3GNT4	Mandenka	9	0,666666667
121311370	121411370	121361370	B3GNT4	Mandenka	8	0,75
121341370	121441370	121391370	B3GNT4	Mandenka	7	0,714285714
121371370	121471370	121421370	B3GNT4	Mandenka	3	0,666666667
121461370	121561370	121511370	B3GNT4	Mandenka	5	0,6
184152970	184252970	184202970	B3GNT5	Mandenka	12	0,666666667
184182970	184282970	184232970	B3GNT5	Mandenka	13	0,769230769
184212970	184312970	184262970	B3GNT5	Mandenka	13	0,846153846
184242970	184342970	184292970	B3GNT5	Mandenka	19	0,631578947
76354680	76454680	76404680	B3GNT6	Mandenka	10	0,6
33277013	33377013	33327013	B4GALT1	Mandenka	10	0,8
33307013	33407013	33357013	B4GALT1	Mandenka	13	0,692307692
7166187	7266187	7216187	C1GALT1	Mandenka	30	0,6
7196187	7296187	7246187	C1GALT1	Mandenka	46	0,630434783
119307737	119407737	119357737	C1GALT1C1	Mandenka	13	0,615384615
119337737	119437737	119387737	C1GALT1C1	Mandenka	16	0,625
119367737	119467737	119417737	C1GALT1C1	Mandenka	18	0,722222222
119427737	119527737	119477737	C1GALT1C1	Mandenka	14	0,642857143
119487737	119587737	119537737	C1GALT1C1	Mandenka	8	0,625
75435452	75535452	75485452	FUT11	Mandenka	10	0,6
75465452	75565452	75515452	FUT11	Mandenka	8	0,625
30372171	30472171	30422171	FUT12	Mandenka	5	0,8
30402171	30502171	30452171	FUT12	Mandenka	5	1
30432171	30532171	30482171	FUT12	Mandenka	4	0,75
30612171	30712171	30662171	FUT12	Mandenka	13	0,615384615
93543691	93643691	93593691	FUT4	Mandenka	20	0,65
6102265	6202265	6152265	FUT5_6	Mandenka	13	0,692307692
6132265	6232265	6182265	FUT5_6	Mandenka	15	0,733333333
64968701	65068701	65018701	FUT8	Mandenka	8	0,625
97073842	97173842	97123842	FUT9	Mandenka	8	0,75
31120883	31220883	31170883	GALNT1	Mandenka	14	0,642857143
153995529	154095529	154045529	GALNT10	Mandenka	15	0,6
154025529	154125529	154075529	GALNT10	Mandenka	16	0,6875
154055529	154155529	154105529	GALNT10	Mandenka	10	0,9
151424698	151524698	151474698	GALNT11_15	Mandenka	9	0,666666667
154819031	154919031	154869031	GALNT13	Mandenka	17	0,647058824
11786012	11886012	11836012	GALNT18	Mandenka	18	0,666666667
11816012	11916012	11866012	GALNT18	Mandenka	13	0,692307692
11846012	11946012	11896012	GALNT18	Mandenka	14	0,642857143
166486007	166586007	166536007	GALNT3	Mandenka	10	0,6
88098598	88198598	88148598	GALNT4	Mandenka	16	0,625
88128598	88228598	88178598	GALNT4	Mandenka	18	0,611111111
88368598	88468598	88418598	GALNT4	Mandenka	15	0,6
88398598	88498598	88448598	GALNT4	Mandenka	16	0,625
88428598	88528598	88478598	GALNT4	Mandenka	18	0,722222222
88458598	88558598	88508598	GALNT4	Mandenka	15	0,6
88488598	88588598	88538598	GALNT4	Mandenka	15	0,8
88518598	88618598	88568598	GALNT4	Mandenka	12	0,75
173903751	174003751	173953751	GALNT7_17	Mandenka	18	0,611111111
174203751	174303751	174253751	GALNT7_17	Mandenka	18	0,666666667
174383751	174483751	174433751	GALNT7_17	Mandenka	11	0,636363636
131425942	131525942	131475942	GALNT9	Mandenka	1	1
131575942	131675942	131625942	GALNT9	Mandenka	11	0,727272727
131605942	131705942	131655942	GALNT9	Mandenka	13	0,615384615
131665942	131765942	131715942	GALNT9	Mandenka	18	0,611111111
69057775	69157775	69107775	GALNTL1	Mandenka	10	0,6
69117775	69217775	69167775	GALNTL1	Mandenka	11	0,636363636
69147775	69247775	69197775	GALNTL1	Mandenka	11	0,636363636
69177775	69277775	69227775	GALNTL1	Mandenka	11	0,727272727
10866934	10966934	10916934	GCNT2	Mandenka	18	0,666666667
10896934	10996934	10946934	GCNT2	Mandenka	21	0,714285714
10926934	11026934	10976934	GCNT2	Mandenka	29	0,655172414
10956934	11056934	11006934	GCNT2	Mandenka	30	0,666666667
74529815	74629815	74579815	GCNT4	Mandenka	3	0,666666667
74589815	74689815	74639815	GCNT4	Mandenka	11	0,636363636
70376969	70476969	70426969	OGT	Mandenka	2	1
70406969	70506969	70456969	OGT	Mandenka	3	1
70436969	70536969	70486969	OGT	Mandenka	4	1
70466969	70566969	70516969	OGT	Mandenka	2	1
70496969	70596969	70546969	OGT	Mandenka	1	1
188275465	188375465	188325465	SIAT1	Mandenka	20	0,65
99995776	100095776	100045776	SIAT10	Mandenka	7	0,714285714
100025776	100125776	100075776	SIAT10	Mandenka	5	0,8
68771490	68871490	68821490	SIAT4B	Mandenka	3	0,666666667
68921490	69021490	68971490	SIAT4B	Mandenka	3	0,666666667
68951490	69051490	69001490	SIAT4B	Mandenka	3	0,666666667
68981490	69081490	69031490	SIAT4B	Mandenka	3	0,666666667
43605707	43705707	43655707	SIAT6	Mandenka	8	0,625
43755707	43855707	43805707	SIAT6	Mandenka	20	0,6
44085707	44185707	44135707	SIAT6	Mandenka	9	0,666666667
75927338	76027338	75977338	SIAT7C_E	Mandenka	16	0,6875
75957338	76057338	76007338	SIAT7C_E	Mandenka	20	0,65
76947338	77047338	76997338	SIAT7C_E	Mandenka	22	0,636363636
76977338	77077338	77027338	SIAT7C_E	Mandenka	16	0,625
129411436	129511436	129461436	SIAT7D_F	Mandenka	10	0,7
129441436	129541436	129491436	SIAT7D_F	Mandenka	11	0,636363636
53402681	53502681	53452681	SIAT8C	Mandenka	25	0,6
99770916	99870916	99820916	SIAT8D	Mandenka	6	0,666666667
99800916	99900916	99850916	SIAT8D	Mandenka	6	0,833333333
99830916	99930916	99880916	SIAT8D	Mandenka	5	0,6
99980916	100080916	100030916	SIAT8D	Mandenka	14	0,642857143
100010916	100110916	100060916	SIAT8D	Mandenka	16	0,6875
100040916	100140916	100090916	SIAT8D	Mandenka	18	0,611111111
100310916	100410916	100360916	SIAT8D	Mandenka	10	0,6
85642499	85742499	85692499	SIAT9	Mandenka	20	0,65
86212499	86312499	86262499	SIAT9	Mandenka	20	0,65
191172115	191272115	191222115	B3GALT2	Maya	3	0,666666667
40028604	40128604	40078604	B3GALT5	Maya	29	0,655172414
65891040	65991040	65941040	B3GNT1	Maya	6	0,666666667
65921040	66021040	65971040	B3GNT1	Maya	9	0,666666667
65981040	66081040	66031040	B3GNT1	Maya	13	0,615384615
66161040	66261040	66211040	B3GNT1	Maya	3	0,666666667
61880589	61980589	61930589	B3GNT2	Maya	15	0,666666667
61910589	62010589	61960589	B3GNT2	Maya	11	0,636363636
62000589	62100589	62050589	B3GNT2	Maya	8	0,625
62030589	62130589	62080589	B3GNT2	Maya	8	0,625
18087176	18187176	18137176	B3GNT3	Maya	16	0,625
121581370	121681370	121631370	B3GNT4	Maya	3	0,666666667
76744680	76844680	76794680	B3GNT6	Maya	6	0,666666667
33217013	33317013	33267013	B4GALT1	Maya	8	0,75
33247013	33347013	33297013	B4GALT1	Maya	8	0,75
159581585	159681585	159631585	B4GALT3	Maya	10	0,6
120163382	120263382	120213382	B4GALT4	Maya	10	0,6
30072171	30172171	30122171	FUT12	Maya	10	0,6
30132171	30232171	30182171	FUT12	Maya	9	0,777777778
30162171	30262171	30212171	FUT12	Maya	8	0,625
30192171	30292171	30242171	FUT12	Maya	8	0,625
30402171	30502171	30452171	FUT12	Maya	3	0,666666667
30462171	30562171	30512171	FUT12	Maya	7	0,714285714
64968701	65068701	65018701	FUT8	Maya	9	0,777777778
64998701	65098701	65048701	FUT8	Maya	10	0,8
65028701	65128701	65078701	FUT8	Maya	10	0,6
65058701	65158701	65108701	FUT8	Maya	14	0,642857143
65088701	65188701	65138701	FUT8	Maya	15	0,733333333
65118701	65218701	65168701	FUT8	Maya	12	0,833333333
65148701	65248701	65198701	FUT8	Maya	9	0,888888889
65178701	65278701	65228701	FUT8	Maya	8	0,75
96203842	96303842	96253842	FUT9	Maya	10	0,8
96233842	96333842	96283842	FUT9	Maya	8	0,75
97073842	97173842	97123842	FUT9	Maya	4	0,75
31750883	31850883	31800883	GALNT1	Maya	5	0,6
153245529	153345529	153295529	GALNT10	Maya	18	0,611111111
153305529	153405529	153355529	GALNT10	Maya	14	0,642857143
153365529	153465529	153415529	GALNT10	Maya	6	0,666666667
153455529	153555529	153505529	GALNT10	Maya	15	0,6
153485529	153585529	153535529	GALNT10	Maya	24	0,708333333
153695529	153795529	153745529	GALNT10	Maya	46	0,630434783
153725529	153825529	153775529	GALNT10	Maya	38	0,631578947
153755529	153855529	153805529	GALNT10	Maya	36	0,611111111
151394698	151494698	151444698	GALNT11_15	Maya	6	0,666666667
166366007	166466007	166416007	GALNT3	Maya	29	0,620689655
166396007	166496007	166446007	GALNT3	Maya	24	0,666666667
88488598	88588598	88538598	GALNT4	Maya	13	0,615384615
88518598	88618598	88568598	GALNT4	Maya	11	0,636363636
88548598	88648598	88598598	GALNT4	Maya	10	0,7
157432879	157532879	157482879	GALNT5	Maya	13	0,615384615
157462879	157562879	157512879	GALNT5	Maya	10	0,6
158152879	158252879	158202879	GALNT5	Maya	14	0,714285714
158182879	158282879	158232879	GALNT5	Maya	14	0,785714286
50361968	50461968	50411968	GALNT6	Maya	16	0,625
50391968	50491968	50441968	GALNT6	Maya	13	0,692307692
130915942	131015942	130965942	GALNT9	Maya	8	0,625
130945942	131045942	130995942	GALNT9	Maya	7	0,714285714
130975942	131075942	131025942	GALNT9	Maya	6	0,666666667
131005942	131105942	131055942	GALNT9	Maya	3	0,666666667
78503569	78603569	78553569	GCNT1	Maya	35	0,6
10956934	11056934	11006934	GCNT2	Maya	28	0,607142857
10986934	11086934	11036934	GCNT2	Maya	33	0,636363636
11016934	11116934	11066934	GCNT2	Maya	23	0,652173913
11046934	11146934	11096934	GCNT2	Maya	16	0,6875
74409815	74509815	74459815	GCNT4	Maya	10	0,6
74439815	74539815	74489815	GCNT4	Maya	9	0,666666667
70376969	70476969	70426969	OGT	Maya	1	1
70406969	70506969	70456969	OGT	Maya	1	1
70436969	70536969	70486969	OGT	Maya	1	1
70526969	70626969	70576969	OGT	Maya	1	1
70556969	70656969	70606969	OGT	Maya	1	1
70676969	70776969	70726969	OGT	Maya	3	1
70706969	70806969	70756969	OGT	Maya	4	0,75
70736969	70836969	70786969	OGT	Maya	5	0,6
99935776	100035776	99985776	SIAT10	Maya	17	0,647058824
99965776	100065776	100015776	SIAT10	Maya	10	0,7
99995776	100095776	100045776	SIAT10	Maya	8	0,625
68831490	68931490	68881490	SIAT4B	Maya	3	0,666666667
44115707	44215707	44165707	SIAT6	Maya	10	0,6
44355707	44455707	44405707	SIAT6	Maya	11	0,636363636
44385707	44485707	44435707	SIAT6	Maya	9	0,666666667
76407338	76507338	76457338	SIAT7C_E	Maya	24	0,625
76617338	76717338	76667338	SIAT7C_E	Maya	18	0,611111111
129681436	129781436	129731436	SIAT7D_F	Maya	13	0,692307692
129711436	129811436	129761436	SIAT7D_F	Maya	13	0,692307692
129891436	129991436	129941436	SIAT7D_F	Maya	15	0,666666667
129921436	130021436	129971436	SIAT7D_F	Maya	15	0,666666667
85552499	85652499	85602499	SIAT9	Maya	13	0,692307692
191322115	191422115	191372115	B3GALT2	Mbuti.Pygmies	4	0,75
191352115	191452115	191402115	B3GALT2	Mbuti.Pygmies	6	0,666666667
191412115	191512115	191462115	B3GALT2	Mbuti.Pygmies	5	0,6
191742115	191842115	191792115	B3GALT2	Mbuti.Pygmies	12	0,666666667
39458604	39558604	39508604	B3GALT5	Mbuti.Pygmies	11	0,636363636
39488604	39588604	39538604	B3GALT5	Mbuti.Pygmies	10	0,8
65471040	65571040	65521040	B3GNT1	Mbuti.Pygmies	14	0,642857143
65501040	65601040	65551040	B3GNT1	Mbuti.Pygmies	14	0,642857143
65531040	65631040	65581040	B3GNT1	Mbuti.Pygmies	10	0,6
65681040	65781040	65731040	B3GNT1	Mbuti.Pygmies	6	0,666666667
65711040	65811040	65761040	B3GNT1	Mbuti.Pygmies	5	0,8
65741040	65841040	65791040	B3GNT1	Mbuti.Pygmies	8	0,75
65771040	65871040	65821040	B3GNT1	Mbuti.Pygmies	6	0,666666667
65801040	65901040	65851040	B3GNT1	Mbuti.Pygmies	8	0,75
66011040	66111040	66061040	B3GNT1	Mbuti.Pygmies	13	0,615384615
66041040	66141040	66091040	B3GNT1	Mbuti.Pygmies	8	0,75
66071040	66171040	66121040	B3GNT1	Mbuti.Pygmies	8	0,75
61880589	61980589	61930589	B3GNT2	Mbuti.Pygmies	14	0,714285714
61910589	62010589	61960589	B3GNT2	Mbuti.Pygmies	9	0,777777778
62000589	62100589	62050589	B3GNT2	Mbuti.Pygmies	5	0,6
62030589	62130589	62080589	B3GNT2	Mbuti.Pygmies	5	0,8
62060589	62160589	62110589	B3GNT2	Mbuti.Pygmies	6	0,833333333
62090589	62190589	62140589	B3GNT2	Mbuti.Pygmies	4	1
